,Zipcode,Start_Lat,Start_Lng,State,Temperature,Humidity,Pressure,Wind_Speed,Month,Day,Hour,Dayofweek,Weekend,Weather_id,Severity
1279,25301,38.355246,-81.631564,West Virginia,62.08,93,29.503839338452448,3.36,10,29,12,4,False,501,False
1280,94503,38.207716,-122.15760300000001,California,56.26,53,30.09450679267573,3.36,10,29,12,4,False,800,False
1281,60626,42.019195,-87.676222,Illinois,47.48,66,29.82870643827525,13.87,10,29,12,4,False,804,False
1282,37203,36.155929,-86.809033,Tennessee,67.21,77,29.562906083874783,12.75,10,29,12,4,False,804,False
1283,20151,38.867151,-77.441165,Virginia,61.74,93,29.53337271116361,3.36,10,29,12,4,False,501,False
1284,21215,39.359159999999996,-76.70631800000002,Maryland,56.35,93,29.65150620200827,8.05,10,29,12,4,False,501,True
1285,90027,34.107490999999996,-118.30928999999999,California,66.81,39,30.035440047253395,0.43,10,29,12,4,False,800,False
1286,66044,38.972431,-95.26056,Kansas,41.86,70,30.09450679267573,19.46,10,29,12,4,False,803,True
1287,33010,25.809185999999997,-80.26056,Florida,87.21,70,29.94683992911991,10.29,10,29,12,4,False,803,False
1288,60642,41.896266,-87.655036,Illinois,47.82,70,29.82870643827525,20.8,10,29,12,4,False,804,True
1289,10701,40.93264,-73.90288699999998,NY,49.03,93,29.799173065564087,5.82,10,29,11,4,False,502,False
1290,2124,42.272387,-71.068,MA,46.99,100,29.858239810986408,5.82,10,29,12,4,False,501,False
1291,20850,39.1067,-77.18326,Maryland,55.4,93,29.562906083874783,4.7,10,29,12,4,False,501,True
1292,60644,41.872433,-87.754768,Illinois,46.9,70,29.82870643827525,20.8,10,29,12,4,False,804,True
1293,95958,39.55239,-121.76508999999999,California,58.73,50,30.09450679267573,2.17,10,29,12,4,False,800,True
1294,2210,42.34764000000001,-71.038353,MA,47.52,81,29.858239810986408,4.7,10,29,12,4,False,501,True
1295,60659,41.996199,-87.7168,Illinois,47.26,75,29.858239810986408,13.87,10,29,12,4,False,804,False
1296,60618,41.935858,-87.71849399999998,Illinois,47.41,75,29.858239810986408,13.87,10,29,12,4,False,804,False
1297,60639,41.92429,-87.74143000000002,Illinois,47.43,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1298,60651,41.90002,-87.71183,Illinois,47.16,70,29.858239810986408,20.8,10,29,12,4,False,804,False
1299,60618,41.939921999999996,-87.67835,Illinois,47.89,66,29.82870643827525,13.87,10,29,12,4,False,804,False
1300,19136,40.040271000000004,-75.031348,PA,53.29,93,29.65150620200827,11.41,10,29,12,4,False,501,True
1301,76645,32.094336,-97.02641,Texas,47.03,81,30.09450679267573,19.46,10,29,12,4,False,804,True
1302,603,18.442194,-67.14121,Puerto Rico,84.72,74,29.799173065564087,14.99,10,29,12,4,False,803,False
1303,95503,40.76412,-124.14943000000001,California,47.41,61,30.09450679267573,10.29,10,29,12,4,False,800,False
1304,2302,42.080021,-71.009701,MA,46.78,87,29.82870643827525,4.7,10,29,12,4,False,501,False
1305,19143,39.937670000000004,-75.21714,PA,52.75,100,29.681039574719435,20.8,10,29,11,4,False,502,False
1306,70056,29.888126,-90.03051500000002,Louisiana,63.18,55,29.94683992911991,21.92,10,29,12,4,False,800,True
1307,75402,33.130635999999996,-96.080717,Texas,46.69,81,30.035440047253395,10.29,10,29,12,4,False,804,True
1308,60652,41.74953,-87.72428000000002,Illinois,47.93,70,29.82870643827525,20.8,10,29,12,4,False,804,True
1309,60657,41.944191,-87.67181,Illinois,46.9,75,29.82870643827525,13.87,10,29,11,4,False,804,False
1310,43215,39.978749,-83.00388000000002,Ohio,45.81,93,29.59243945658595,13.87,10,29,12,4,False,501,True
1311,20002,38.90249,-76.989847,District of Columbia,61.65,93,29.562906083874783,6.93,10,29,12,4,False,502,False
1312,19148,39.914969,-75.156911,PA,53.06,100,29.681039574719435,9.17,10,29,11,4,False,502,True
1313,7011,40.876281,-74.140561,New Jersey,48.81,93,29.740106320141763,4.7,10,29,12,4,False,502,False
1314,70458,30.28483,-89.7509,Louisiana,62.8,48,29.887773183697576,9.17,10,29,12,4,False,800,False
1315,70043,29.952483,-89.97713399999998,Louisiana,63.14,55,29.917306556408743,21.92,10,29,12,4,False,800,True
1316,70043,29.95389500000001,-89.979862,Louisiana,63.05,55,29.917306556408743,21.92,10,29,12,4,False,800,True
1317,70115,29.92846500000001,-90.091063,Louisiana,63.18,55,29.94683992911991,21.92,10,29,12,4,False,800,False
1318,33016,25.872086,-80.323312,Florida,87.39,66,29.94683992911991,14.99,10,29,12,4,False,802,False
1319,32244,30.19688,-81.73929,Florida,85.35,70,29.887773183697576,13.87,10,29,12,4,False,803,True
1320,36301,31.207713000000002,-85.35276800000003,Alabama,80.69,78,29.76963969285293,12.75,10,29,12,4,False,500,False
1321,63042,38.787231,-90.420597,Missouri,41.94,81,29.858239810986408,10.29,10,29,12,4,False,501,True
1322,60613,41.954251,-87.670245,Illinois,47.59,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1323,60642,41.907482,-87.64818100000002,Illinois,47.79,70,29.82870643827525,20.8,10,29,12,4,False,804,True
1324,60660,41.998191,-87.661074,Illinois,47.39,70,29.858239810986408,20.8,10,29,12,4,False,804,False
1325,90006,34.0545,-118.29163,California,65.71,39,30.035440047253395,0.49,10,29,12,4,False,800,False
1326,90020,34.06903,-118.296889,California,66.92,39,30.035440047253395,1.5,10,29,12,4,False,800,False
1327,24066,37.547455,-79.666655,Virginia,67.17,94,29.356172474896635,9.17,10,29,12,4,False,502,True
1328,33135,25.764772,-80.25200600000002,Florida,87.35,70,29.94683992911991,10.29,10,29,12,4,False,803,False
1329,2445,42.331658000000004,-71.117561,MA,47.52,81,29.858239810986408,3.36,10,29,11,4,False,500,False
1330,2474,42.405345000000004,-71.141716,MA,47.3,81,29.858239810986408,4.7,10,29,12,4,False,501,False
1331,3079,42.764001,-71.216493,New Hampshire,46.27,87,29.82870643827525,4.7,10,29,12,4,False,500,False
1332,27406,36.050356,-79.739801,North Carolina,74.46,94,29.503839338452448,27.51,10,29,12,4,False,804,False
1333,43205,39.952634,-82.946679,Ohio,46.0,93,29.59243945658595,13.87,10,29,12,4,False,501,False
1334,22031,38.877717,-77.27059799999998,Virginia,61.23,93,29.562906083874783,3.36,10,29,12,4,False,502,True
1335,19125,39.96402,-75.133639,PA,53.37,93,29.681039574719435,11.41,10,29,12,4,False,502,True
1336,21224,39.28449000000001,-76.53684,Maryland,57.38,100,29.621972829297107,6.93,10,29,12,4,False,502,True
1337,90210,34.08115,-118.38976000000001,California,54.81,66,30.035440047253395,3.36,10,29,10,4,False,800,False
1338,60625,41.968540000000004,-87.698669,Illinois,47.79,66,29.82870643827525,13.87,10,29,12,4,False,804,False
1339,60624,41.888329999999996,-87.72587,Illinois,47.5,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1340,43123,39.902859,-83.071088,Ohio,45.64,93,29.59243945658595,10.29,10,29,12,4,False,501,True
1341,2186,42.265370000000004,-71.09443,MA,46.83,100,29.858239810986408,5.82,10,29,12,4,False,501,True
1342,94132,37.73601,-122.47522,California,59.0,67,30.035440047253395,4.0,10,29,12,4,False,800,False
1343,43228,40.002762,-83.11806999999997,Ohio,45.61,93,29.59243945658595,11.41,10,29,12,4,False,501,False
1344,20015,38.967281,-77.07673,District of Columbia,60.55,93,29.562906083874783,6.93,10,29,12,4,False,502,False
1345,28607,36.195229,-81.65262,North Carolina,68.05,82,29.59243945658595,16.58,10,29,12,4,False,500,False
1346,19111,40.054302,-75.071437,PA,53.11,93,29.65150620200827,11.41,10,29,12,4,False,502,False
1347,90026,34.07293,-118.26883000000001,California,66.2,39,30.035440047253395,1.57,10,29,12,4,False,800,False
1348,90806,33.78987,-118.19238999999999,California,66.04,42,30.005906674542235,1.14,10,29,12,4,False,800,True
1349,90029,34.0952,-118.2834,California,62.94,39,30.035440047253395,0.18,10,29,11,4,False,800,False
1350,90069,34.09067,-118.38556000000001,California,62.74,37,30.064973419964556,3.36,10,29,12,4,False,800,False
1351,90015,34.045687,-118.266383,California,66.4,39,30.035440047253395,1.61,10,29,12,4,False,800,False
1352,60618,41.93944000000001,-87.69012,Illinois,47.79,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1353,95448,38.660905,-122.85549499999999,California,62.51,50,30.09450679267573,0.51,10,29,12,4,False,800,False
1354,10458,40.85788,-73.883123,NY,50.54,87,29.82870643827525,12.75,10,29,9,4,False,502,False
1355,11743,40.87516,-73.41683,NY,49.89,87,29.740106320141763,10.29,10,29,12,4,False,501,False
1356,10452,40.831944,-73.919857,NY,49.41,93,29.740106320141763,9.17,10,29,12,4,False,502,True
1357,10467,40.873744,-73.867082,NY,49.03,93,29.740106320141763,9.17,10,29,12,4,False,502,False
1358,11101,40.75651,-73.94722,NY,49.6,93,29.740106320141763,9.17,10,29,12,4,False,502,False
1359,97814,44.70144000000001,-117.84958,Oregon,40.77,74,30.035440047253395,2.33,10,29,12,4,False,800,False
1360,2904,41.861067,-71.464288,RI,46.26,100,29.76963969285293,4.7,10,29,12,4,False,501,False
1361,40211,38.249340000000004,-85.791166,Kentucky,54.54,87,29.59243945658595,11.41,10,29,12,4,False,500,True
1362,43202,40.009537,-83.01003399999998,Ohio,45.63,93,29.59243945658595,13.87,10,29,11,4,False,501,False
1363,94110,37.74100900000001,-122.42284099999999,California,57.99,72,30.09450679267573,1.01,10,29,12,4,False,800,False
1364,33607,27.97407,-82.50534,Florida,86.65,70,29.917306556408743,14.99,10,29,12,4,False,802,False
1365,7011,40.88836,-74.13148000000002,New Jersey,48.83,93,29.740106320141763,4.7,10,29,12,4,False,502,False
1366,70125,29.9468,-90.088,Louisiana,57.74,72,29.94683992911991,28.86,10,29,9,4,False,800,False
1367,60653,41.80923,-87.62607,Illinois,47.8,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1368,60657,41.932942,-87.644873,Illinois,47.59,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1369,60637,41.778356,-87.605866,Illinois,47.91,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1370,60639,41.922351,-87.726884,Illinois,47.19,70,29.858239810986408,20.8,10,29,12,4,False,804,False
1371,60639,41.91715,-87.72926600000002,Illinois,47.46,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1372,95131,37.39617,-121.90760800000001,California,59.0,41,30.09450679267573,1.01,10,29,12,4,False,721,True
1373,11373,40.73064,-73.87501999999998,NY,49.87,81,29.740106320141763,14.99,10,29,12,4,False,502,True
1374,11780,40.86122,-73.15071,NY,50.25,100,29.740106320141763,10.29,10,29,12,4,False,502,False
1375,11040,40.73238900000001,-73.686086,NY,49.77,93,29.740106320141763,16.11,10,29,12,4,False,501,False
1376,10019,40.771484,-73.994137,NY,54.57,76,29.917306556408743,1.92,10,29,2,4,False,801,True
1377,11413,40.658826,-73.759865,NY,49.82,93,29.740106320141763,16.11,10,29,12,4,False,501,False
1378,48051,42.674713,-82.832311,Michigan,48.34,87,29.799173065564087,10.29,10,29,12,4,False,803,False
1379,6610,41.193463,-73.166563,Connecticut,47.68,93,29.76963969285293,13.87,10,29,12,4,False,501,False
1380,94110,37.748148,-122.411456,California,57.99,72,30.09450679267573,1.01,10,29,12,4,False,800,False
1381,94115,37.787957,-122.433651,California,55.51,73,30.005906674542235,5.1,10,29,11,4,False,800,False
1382,90210,34.06707,-118.410191,California,66.2,37,30.064973419964556,3.36,10,29,12,4,False,800,False
1383,20037,38.89209,-77.049904,District of Columbia,59.65,87,29.621972829297107,9.17,10,29,11,4,False,501,False
1384,30233,33.29436,-83.96948,Georgia,77.95,88,29.710572947430602,8.05,10,29,12,4,False,804,True
1385,60618,41.95394,-87.704313,Illinois,47.79,66,29.82870643827525,13.87,10,29,12,4,False,804,False
1386,60645,42.019373,-87.69017,Illinois,47.28,66,29.82870643827525,13.87,10,29,12,4,False,804,False
1387,60612,41.87687800000001,-87.67151899999998,Illinois,47.62,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1388,60639,41.916891,-87.75525999999998,Illinois,47.32,75,29.82870643827525,13.87,10,29,12,4,False,804,False
1389,19102,39.95347,-75.16384000000002,PA,53.56,100,29.65150620200827,20.8,10,29,12,4,False,502,True
1390,19046,40.10286,-75.12564,PA,51.87,93,29.681039574719435,11.41,10,29,12,4,False,502,False
1391,70126,30.005271,-90.02394699999998,Louisiana,63.18,55,29.917306556408743,21.92,10,29,12,4,False,800,True
1392,77098,29.728845,-95.41861999999999,Texas,56.21,54,30.064973419964556,16.11,10,29,12,4,False,802,False
1393,77002,29.763198,-95.357506,Texas,56.68,47,30.064973419964556,16.11,10,29,12,4,False,802,False
1394,11040,40.730979999999995,-73.69269,NY,49.77,93,29.740106320141763,16.11,10,29,12,4,False,501,False
1395,11229,40.599379,-73.95141,NY,50.38,93,29.740106320141763,16.11,10,29,12,4,False,501,False
1396,11211,40.716483000000004,-73.92280699999998,NY,49.89,81,29.740106320141763,14.99,10,29,12,4,False,502,True
1397,92553,33.940733,-117.261623,California,68.97,34,30.09450679267573,0.89,10,29,12,4,False,800,False
1398,70126,30.004806,-90.025966,Louisiana,63.07,55,29.917306556408743,21.92,10,29,12,4,False,800,True
1399,14211,42.907221,-78.813761,NY,48.36,81,29.740106320141763,5.82,10,29,12,4,False,500,False
1400,7114,40.694359999999996,-74.15671999999998,New Jersey,49.53,93,29.740106320141763,11.41,10,29,12,4,False,501,False
1401,7104,40.760318,-74.16469000000002,New Jersey,49.35,93,29.740106320141763,4.7,10,29,12,4,False,501,False
1402,7503,40.901121,-74.165501,New Jersey,48.67,87,29.740106320141763,5.82,10,29,12,4,False,502,False
1403,7304,40.71103,-74.05534,New Jersey,52.3,93,29.887773183697576,12.75,10,29,8,4,False,500,False
1404,19133,39.986214000000004,-75.14353299999998,PA,53.1,93,29.681039574719435,11.41,10,29,12,4,False,502,False
1405,90036,34.082931,-118.34406000000001,California,65.39,39,30.035440047253395,1.36,10,29,12,4,False,800,False
1406,60618,41.93889,-87.68812,Illinois,47.88,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1407,94565,38.03784,-121.89001,California,59.43,57,30.09450679267573,2.8,10,29,12,4,False,800,False
1408,22191,38.607346,-77.291962,Virginia,63.95,93,29.53337271116361,9.17,10,29,12,4,False,502,True
1409,30084,33.848535,-84.22541,Georgia,76.05,83,29.681039574719435,13.87,10,29,12,4,False,500,True
1410,35233,33.49863,-86.812629,Alabama,70.56,64,29.65150620200827,18.34,10,29,12,4,False,803,False
1411,70043,29.940690000000004,-89.95815999999998,Louisiana,63.12,55,29.917306556408743,21.92,10,29,12,4,False,800,True
1412,70117,29.97121,-90.03611,Louisiana,63.23,55,29.917306556408743,21.92,10,29,12,4,False,800,True
1413,33010,25.841916,-80.306198,Florida,87.53,70,29.94683992911991,10.29,10,29,12,4,False,803,False
1414,85382,33.63827,-112.23486000000001,Arizona,66.24,25,30.035440047253395,4.7,10,29,12,4,False,800,False
1415,11501,40.74589,-73.65092,NY,49.75,93,29.740106320141763,16.11,10,29,12,4,False,501,False
1416,11203,40.64435,-73.925,NY,50.04,93,29.740106320141763,16.11,10,29,12,4,False,501,False
1417,11249,40.710809999999995,-73.96852,NY,49.73,93,29.740106320141763,9.17,10,29,12,4,False,502,True
1418,11208,40.660391,-73.86731800000003,NY,50.23,93,29.76963969285293,13.87,10,29,12,4,False,501,False
1419,10465,40.81905,-73.81723000000002,NY,49.53,93,29.740106320141763,9.17,10,29,12,4,False,502,True
1420,89109,36.108955,-115.17313,Nevada,63.52,17,30.18310691080921,1.72,10,29,12,4,False,800,False
1421,95062,36.967337,-121.959829,California,62.01,53,30.09450679267573,1.19,10,29,12,4,False,800,False
1422,33127,25.797218,-80.21519,Florida,87.35,70,29.94683992911991,10.29,10,29,12,4,False,803,True
1423,92505,33.902768,-117.47771399999999,California,68.85,32,30.064973419964556,4.7,10,29,12,4,False,800,False
1424,21217,39.296440000000004,-76.64563000000003,Maryland,55.56,93,29.681039574719435,8.05,10,29,12,4,False,502,True
1425,19104,39.94965,-75.20191899999998,PA,53.24,100,29.65150620200827,20.8,10,29,12,4,False,502,True
1426,19130,39.96294,-75.16574,PA,53.2,100,29.65150620200827,20.8,10,29,12,4,False,502,False
1427,30501,34.286103999999995,-83.809898,Georgia,75.63,83,29.65150620200827,16.11,10,29,12,4,False,804,False
1428,60613,41.956340999999995,-87.66911999999998,Illinois,47.71,66,29.82870643827525,13.87,10,29,12,4,False,804,False
1429,70003,30.005432,-90.207359,Louisiana,62.51,48,29.94683992911991,16.11,10,29,12,4,False,800,True
1430,63139,38.60802,-90.26864,Missouri,42.64,75,29.858239810986408,17.22,10,29,12,4,False,500,True
1431,10473,40.824273,-73.872261,NY,49.53,93,29.740106320141763,9.17,10,29,12,4,False,502,True
1432,11714,40.72569,-73.47789,NY,50.2,87,29.740106320141763,10.29,10,29,12,4,False,501,False
1433,80229,39.822528999999996,-104.96241200000001,Colorado,51.94,41,30.005906674542235,1.99,10,29,12,4,False,800,True
1434,20121,38.833052,-77.45088299999998,Virginia,62.64,100,29.53337271116361,4.7,10,29,12,4,False,501,False
1435,45601,39.19589000000001,-82.797691,Ohio,50.31,100,29.503839338452448,10.29,10,29,12,4,False,804,True
1436,84043,40.42445,-111.88373899999999,Utah,48.52,41,30.330773774365028,10.29,10,29,12,4,False,800,True
1437,94118,37.782063,-122.45008,California,59.79,54,30.035440047253395,1.99,10,29,12,4,False,800,False
1438,94121,37.783538,-122.492539,California,59.99,59,30.064973419964556,1.99,10,29,12,4,False,800,False
1439,6614,41.200590999999996,-73.11349,Connecticut,47.21,93,29.76963969285293,13.87,10,29,12,4,False,501,False
1440,2116,42.34784000000001,-71.07869000000002,MA,46.81,87,29.917306556408743,4.7,10,29,9,4,False,804,False
1441,28782,35.250734,-82.251979,North Carolina,75.96,74,29.3857058476078,18.34,10,29,12,4,False,803,False
1442,30305,33.839895,-84.379192,Georgia,75.15,83,29.710572947430602,13.87,10,29,11,4,False,804,False
1443,30328,33.93332,-84.357435,Georgia,75.6,83,29.681039574719435,13.87,10,29,12,4,False,804,False
1444,20018,38.92723,-76.980161,District of Columbia,61.88,93,29.59243945658595,6.93,10,29,12,4,False,502,False
1445,21224,39.28722,-76.55100999999998,Maryland,57.36,100,29.621972829297107,6.93,10,29,12,4,False,502,True
1446,21224,39.28754,-76.54364100000002,Maryland,55.24,100,29.65150620200827,6.93,10,29,12,4,False,501,True
1447,60608,41.84568,-87.64645,Illinois,47.61,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1448,55406,44.9483,-93.23699,Minnesota,32.67,59,30.12404016538689,9.17,10,29,12,4,False,804,False
1449,61820,40.112590000000004,-88.24446999999998,Illinois,49.1,71,29.740106320141763,21.92,10,29,12,4,False,801,True
1450,60614,41.925458,-87.64876,Illinois,47.57,70,29.858239810986408,20.8,10,29,12,4,False,804,False
1451,60616,41.85764,-87.640489,Illinois,47.82,70,29.82870643827525,20.8,10,29,12,4,False,804,True
1452,60624,41.894628000000004,-87.72604799999998,Illinois,47.25,70,29.858239810986408,20.8,10,29,12,4,False,804,False
1453,92806,33.800049,-117.87815900000001,California,68.04,37,30.035440047253395,5.82,10,29,12,4,False,721,False
1454,90650,33.92773,-118.10318000000001,California,59.83,48,30.035440047253395,3.36,10,29,11,4,False,721,True
1455,91402,34.2216,-118.44411299999999,California,66.42,30,29.76963969285293,0.85,10,29,12,4,False,800,False
1456,90036,34.0761,-118.36146000000001,California,64.44,37,30.064973419964556,3.36,10,29,12,4,False,800,False
1457,91401,34.185291,-118.44873999999999,California,64.18,30,30.064973419964556,0.58,10,29,12,4,False,800,False
1458,90028,34.09805,-118.31643000000001,California,67.95,39,30.035440047253395,1.34,10,29,12,4,False,800,False
1459,90034,34.034368,-118.37929199999999,California,66.29,37,30.035440047253395,3.36,10,29,12,4,False,800,False
1460,10543,40.94393400000001,-73.738967,NY,48.58,93,29.740106320141763,10.29,10,29,12,4,False,501,True
1461,11415,40.705236,-73.82856899999999,NY,49.77,93,29.740106320141763,16.11,10,29,12,4,False,501,False
1462,6110,41.73157,-72.75407,Connecticut,46.18,87,29.76963969285293,3.36,10,29,12,4,False,501,True
1463,2145,42.396770000000004,-71.08488,MA,47.17,81,29.858239810986408,4.7,10,29,12,4,False,501,False
1464,94596,37.914517,-122.066604,California,59.88,51,30.09450679267573,2.73,10,29,12,4,False,800,True
1465,38310,35.233093,-88.372996,Tennessee,58.98,82,29.710572947430602,9.17,10,29,12,4,False,803,True
1466,19141,40.039559999999994,-75.14459000000002,PA,52.74,93,29.681039574719435,11.41,10,29,12,4,False,502,False
1467,19141,40.027158,-75.147288,PA,52.74,93,29.681039574719435,11.41,10,29,12,4,False,502,False
1468,19132,39.99274000000001,-75.18615,PA,52.81,100,29.681039574719435,20.8,10,29,12,4,False,502,False
1469,7307,40.744037,-74.044292,New Jersey,49.55,93,29.76963969285293,8.05,10,29,12,4,False,502,False
1470,30064,33.953759999999996,-84.655178,Georgia,72.75,88,29.621972829297107,14.99,10,29,7,4,False,500,False
1471,22191,38.644962,-77.286466,Virginia,63.68,93,29.562906083874783,9.53,10,29,12,4,False,501,True
1472,90046,34.09078,-118.35278999999998,California,64.36,37,30.064973419964556,3.36,10,29,12,4,False,800,False
1473,90401,34.01954,-118.49141000000002,California,66.61,37,30.035440047253395,3.36,10,29,12,4,False,800,True
1474,90025,34.047921,-118.44328700000001,California,66.27,37,30.064973419964556,3.36,10,29,12,4,False,800,True
1475,60642,41.902301,-87.664837,Illinois,47.53,70,29.82870643827525,20.8,10,29,12,4,False,804,True
1476,60630,41.961939,-87.755617,Illinois,47.19,75,29.858239810986408,13.87,10,29,12,4,False,804,True
1477,55411,45.004256,-93.308807,Minnesota,32.83,59,30.12404016538689,6.93,10,29,12,4,False,804,True
1478,60631,42.011613,-87.81017,Illinois,47.03,75,29.858239810986408,13.87,10,29,12,4,False,804,True
1479,60632,41.79385,-87.68450899999998,Illinois,47.73,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1480,60632,41.807916999999996,-87.720152,Illinois,47.21,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1481,60616,41.851048,-87.62375899999998,Illinois,47.91,70,29.82870643827525,20.8,10,29,12,4,False,804,True
1482,60622,41.89484,-87.66727,Illinois,47.48,70,29.82870643827525,20.8,10,29,12,4,False,804,True
1483,60622,41.91794,-87.668298,Illinois,47.62,70,29.82870643827525,20.8,10,29,12,4,False,804,True
1484,60804,41.844162,-87.741513,Illinois,45.12,75,29.799173065564087,17.22,10,29,9,4,False,803,False
1485,96817,21.31856,-157.86404,Hawaii,70.36,88,29.82870643827525,2.75,10,29,12,4,False,803,True
1486,85701,32.22213,-110.96627,Arizona,70.16,19,30.035440047253395,27.51,10,29,12,4,False,800,False
1487,60045,42.23993,-87.87159,Illinois,46.4,66,29.82870643827525,13.87,10,29,12,4,False,804,False
1488,10573,40.997493,-73.667096,NY,48.52,93,29.710572947430602,10.29,10,29,12,4,False,501,True
1489,11232,40.665712,-73.996099,NY,49.96,93,29.740106320141763,14.99,10,29,12,4,False,501,False
1490,11385,40.70557,-73.85829,NY,49.96,81,29.740106320141763,14.99,10,29,12,4,False,502,False
1491,10462,40.84228,-73.85515,NY,49.44,93,29.740106320141763,9.17,10,29,12,4,False,502,True
1492,40511,38.12533,-84.52798,Kentucky,55.36,93,29.41523922031897,10.29,10,29,12,4,False,501,False
1493,43215,39.967636999999996,-83.001697,Ohio,45.81,93,29.59243945658595,13.87,10,29,12,4,False,501,True
1494,5701,43.57751,-72.96663000000002,Vermont,43.2,93,29.799173065564087,3.36,10,29,12,4,False,500,False
1495,1610,42.257953,-71.82257800000002,MA,45.32,87,29.858239810986408,6.93,10,29,12,4,False,501,True
1496,2302,42.08404,-71.016109,MA,46.78,87,29.858239810986408,4.7,10,29,12,4,False,501,False
1497,94609,37.842936,-122.264858,California,59.11,50,30.09450679267573,2.44,10,29,12,4,False,800,False
1498,95125,37.292359999999995,-121.87938,California,62.38,44,30.09450679267573,0.72,10,29,12,4,False,800,False
1499,70433,30.488582,-90.09461999999999,Louisiana,60.89,51,29.94683992911991,11.41,10,29,12,4,False,800,True
1500,77030,29.721743,-95.39214,Texas,56.53,47,30.064973419964556,16.11,10,29,12,4,False,802,False
1501,33146,25.725855,-80.262586,Florida,87.69,70,29.94683992911991,10.29,10,29,12,4,False,803,False
1502,33136,25.78866,-80.20626,Florida,87.42,70,29.94683992911991,10.29,10,29,12,4,False,803,True
1503,30071,33.911338,-84.20763000000002,Georgia,75.88,83,29.681039574719435,13.87,10,29,12,4,False,500,True
1504,19106,39.950316,-75.148989,PA,53.69,81,29.858239810986408,11.41,10,29,5,4,False,500,True
1505,92069,33.14413,-117.15321000000002,California,69.19,39,30.035440047253395,1.05,10,29,12,4,False,800,False
1506,60628,41.72152,-87.63485899999998,Illinois,47.77,70,29.82870643827525,20.8,10,29,12,4,False,804,True
1507,60660,41.990759999999995,-87.67522199999998,Illinois,47.37,66,29.858239810986408,13.87,10,29,12,4,False,804,False
1508,60451,41.512776,-87.96301,Illinois,46.99,76,29.76963969285293,19.46,10,29,12,4,False,804,True
1509,60657,41.93354,-87.6601,Illinois,47.48,70,29.858239810986408,20.8,10,29,12,4,False,804,False
1510,60621,41.769639,-87.62513,Illinois,47.75,70,29.82870643827525,20.8,10,29,12,4,False,804,True
1511,60622,41.895718,-87.69197700000002,Illinois,47.44,70,29.82870643827525,20.8,10,29,12,4,False,804,True
1512,60615,41.809072,-87.60657900000002,Illinois,47.64,70,29.82870643827525,20.8,10,29,12,4,False,804,False
1513,60625,41.961625,-87.684003,Illinois,47.46,75,29.858239810986408,13.87,10,29,12,4,False,804,False
1514,91206,34.156459999999996,-118.2513,California,69.21,44,30.064973419964556,1.63,10,29,12,4,False,800,False
1515,11787,40.856503000000004,-73.20333000000002,NY,50.22,100,29.740106320141763,10.29,10,29,12,4,False,502,False
1516,10458,40.866578000000004,-73.881204,NY,49.06,93,29.740106320141763,9.17,10,29,12,4,False,502,False
1517,10035,40.805433,-73.934538,NY,49.73,93,29.740106320141763,9.17,10,29,12,4,False,502,False
1518,11435,40.70962,-73.82011999999997,NY,50.09,81,29.76963969285293,14.99,10,29,12,4,False,502,False
1519,11223,40.590571000000004,-73.974159,NY,50.32,93,29.740106320141763,16.11,10,29,12,4,False,501,False
1520,48215,42.384679999999996,-82.96862,Michigan,48.85,61,29.76963969285293,9.17,10,29,12,4,False,800,False
1521,45634,39.199976,-82.49251,Ohio,51.42,100,29.503839338452448,10.29,10,29,12,4,False,501,True
1522,43215,39.9779,-83.0037,Ohio,45.81,93,29.59243945658595,13.87,10,29,12,4,False,501,True
1523,95240,38.116279999999996,-121.257597,California,60.04,44,30.12404016538689,2.37,10,29,12,4,False,800,False
1524,94580,37.67935,-122.12683,California,60.19,36,30.09450679267573,1.81,10,29,12,4,False,800,False
1525,59718,45.678429,-111.066502,Montana,40.37,69,30.12404016538689,6.93,10,29,11,4,False,800,True
1526,94115,37.78866,-122.4359,California,60.58,61,30.035440047253395,1.01,10,29,12,4,False,800,False
1527,90068,34.110896000000004,-118.33592800000001,California,67.24,44,30.035440047253395,1.23,10,29,12,4,False,800,False
1528,90007,34.030791,-118.2695,California,65.43,39,30.035440047253395,0.83,10,29,12,4,False,800,True
1529,60955,40.714703,-88.028075,Illinois,49.35,66,29.76963969285293,18.34,10,29,12,4,False,804,True
1530,19018,39.92957,-75.296219,PA,52.83,100,29.681039574719435,20.8,10,29,12,4,False,502,False
1531,19111,40.05222,-75.10018000000002,PA,52.81,93,29.681039574719435,11.41,10,29,12,4,False,502,False
1532,19107,39.948794,-75.15979499999997,PA,53.69,100,29.65150620200827,20.8,10,29,12,4,False,502,True
